sticker_id,name,reference_price
6914,Sticker | HooXi (Glitter) | Paris 2023,0.01
6915,Sticker | HooXi (Holo) | Paris 2023,0.62
6920,Sticker | huNter- (Gold) | Paris 2023,4.04
6921,Sticker | jks | Paris 2023,0.01
6922,Sticker | jks (Glitter) | Paris 2023,0.03
6923,Sticker | jks (Holo) | Paris 2023,1.15
6926,Sticker | m0NESY (Glitter) | Paris 2023,0.14
6927,Sticker | m0NESY (Holo) | Paris 2023,3.4
6928,Sticker | m0NESY (Gold) | Paris 2023,28.74
6929,Sticker | NiKo | Paris 2023,0.03
6930,Sticker | NiKo (Glitter) | Paris 2023,0.22
6931,Sticker | NiKo (Holo) | Paris 2023,3.29
6932,Sticker | NiKo (Gold) | Paris 2023,25.56
6934,Sticker | Jerry (Glitter) | Paris 2023,0.01
6936,Sticker | Jerry (Gold) | Paris 2023,1.38
6938,Sticker | Krad (Glitter) | Paris 2023,0.01
6939,Sticker | Krad (Holo) | Paris 2023,1.0
6941,Sticker | r3salt | Paris 2023,0.01
6942,Sticker | r3salt (Glitter) | Paris 2023,0.01
6943,Sticker | r3salt (Holo) | Paris 2023,0.29
6944,Sticker | r3salt (Gold) | Paris 2023,0.87
6946,Sticker | shalfey (Glitter) | Paris 2023,0.01
6949,Sticker | zorte | Paris 2023,0.01
6967,Sticker | NEOFRAG (Holo) | Paris 2023,0.23
6969,Sticker | niko  | Paris 2023,0.03
6971,Sticker | niko (Holo)  | Paris 2023,1.16
6972,Sticker | niko (Gold)  | Paris 2023,7.83
6975,Sticker | biguzera (Holo) | Paris 2023,0.21
6976,Sticker | biguzera (Gold) | Paris 2023,0.98
6977,Sticker | hardzao | Paris 2023,0.01
6979,Sticker | hardzao (Holo) | Paris 2023,0.27
6980,Sticker | hardzao (Gold) | Paris 2023,1.1
6983,Sticker | NEKiZ (Holo) | Paris 2023,0.18
6987,Sticker | skullz (Holo) | Paris 2023,0.24
6989,Sticker | zevy | Paris 2023,0.01
6993,Sticker | acoR | Paris 2023,0.01
6997,Sticker | iM | Paris 2023,0.01
6998,Sticker | iM (Glitter) | Paris 2023,0.01
6999,Sticker | iM (Holo) | Paris 2023,0.59
7001,Sticker | isak | Paris 2023,0.01
7002,Sticker | isak (Glitter) | Paris 2023,0.01
7003,Sticker | isak (Holo) | Paris 2023,0.56
7004,Sticker | isak (Gold) | Paris 2023,1.48
7007,Sticker | Keoz (Holo) | Paris 2023,0.51
7013,Sticker | jkaem | Paris 2023,0.01
7015,Sticker | jkaem (Holo) | Paris 2023,0.19
7017,Sticker | jL | Paris 2023,0.01
7021,Sticker | kyxsan | Paris 2023,0.01
7037,Sticker | DemQQ | Paris 2023,0.01
7039,Sticker | DemQQ (Holo) | Paris 2023,0.41
7040,Sticker | DemQQ (Gold) | Paris 2023,1.06
7048,Sticker | sdy (Gold) | Paris 2023,1.46
7052,Sticker | Woro2k (Gold) | Paris 2023,1.1
7056,Sticker | EliGE (Gold) | Paris 2023,2.9
7060,Sticker | NAF (Gold) | Paris 2023,1.45
7063,Sticker | nitr0 (Holo) | Paris 2023,0.35
7069,Sticker | YEKINDAR | Paris 2023,0.01
7071,Sticker | YEKINDAR (Holo) | Paris 2023,0.67
7073,Sticker | broky | Paris 2023,0.01
7075,Sticker | broky (Holo) | Paris 2023,0.84
7076,Sticker | broky (Gold) | Paris 2023,2.79
7077,Sticker | karrigan | Paris 2023,0.01
7079,Sticker | karrigan (Holo) | Paris 2023,1.38
7080,Sticker | karrigan (Gold) | Paris 2023,6.2
7081,Sticker | rain | Paris 2023,0.01
7083,Sticker | rain (Holo) | Paris 2023,1.51
7084,Sticker | rain (Gold) | Paris 2023,5.57
7085,Sticker | ropz | Paris 2023,0.01
7087,Sticker | ropz (Holo) | Paris 2023,3.63
7088,Sticker | ropz (Gold) | Paris 2023,13.77
7089,Sticker | Twistzz | Paris 2023,0.02
7091,Sticker | Twistzz (Holo) | Paris 2023,2.34
7092,Sticker | Twistzz (Gold) | Paris 2023,8.17
7093,Sticker | Dycha | Paris 2023,0.01
7098,Sticker | maden (Glitter) | Paris 2023,0.01
7101,Sticker | NertZ | Paris 2023,0.01
7103,Sticker | NertZ (Holo) | Paris 2023,0.22
7108,Sticker | Snappi (Gold) | Paris 2023,0.82
7110,Sticker | SunPayus (Glitter) | Paris 2023,0.01
7111,Sticker | SunPayus (Holo) | Paris 2023,0.3
7115,Sticker | aliStair (Holo) | Paris 2023,0.37
7117,Sticker | INS | Paris 2023,0.01
7119,Sticker | INS (Holo) | Paris 2023,0.37
7124,Sticker | Liazz (Gold) | Paris 2023,0.82
7127,Sticker | Sico (Holo) | Paris 2023,0.41
7128,Sticker | Sico (Gold) | Paris 2023,1.08
7130,Sticker | vexite (Glitter) | Paris 2023,0.01
7131,Sticker | vexite (Holo) | Paris 2023,0.35
7133,Sticker | dexter | Paris 2023,0.02
7134,Sticker | dexter (Glitter) | Paris 2023,0.12
7135,Sticker | dexter (Holo) | Paris 2023,3.31
7136,Sticker | dexter (Gold) | Paris 2023,9.89
7143,Sticker | JDC (Holo) | Paris 2023,1.98
7155,Sticker | FaNg (Holo) | Paris 2023,0.44
7158,Sticker | floppy (Glitter) | Paris 2023,0.01
7159,Sticker | floppy (Holo) | Paris 2023,0.79
7160,Sticker | floppy (Gold) | Paris 2023,2.11
7162,Sticker | Grim (Glitter) | Paris 2023,0.01
7167,Sticker | hallzerk (Holo) | Paris 2023,0.42
7168,Sticker | hallzerk (Gold) | Paris 2023,0.98
7169,Sticker | JT | Paris 2023,0.01
7170,Sticker | JT (Glitter) | Paris 2023,0.01
7171,Sticker | JT (Holo) | Paris 2023,0.71
7173,Sticker | felps | Paris 2023,0.01
7175,Sticker | felps (Holo) | Paris 2023,0.71
7178,Sticker | History (Glitter) | Paris 2023,0.03
7179,Sticker | History (Holo) | Paris 2023,0.93
7183,Sticker | Lucaozy (Holo) | Paris 2023,0.8
7185,Sticker | v$m | Paris 2023,0.01
7186,Sticker | v$m (Glitter) | Paris 2023,0.08
7187,Sticker | v$m (Holo) | Paris 2023,9.45
7188,Sticker | v$m (Gold) | Paris 2023,2.71
7191,Sticker | WOOD7 (Holo) | Paris 2023,1.21
7192,Sticker | WOOD7 (Gold) | Paris 2023,1.19
7193,Sticker | ANNIHILATION | Paris 2023,0.01
7195,Sticker | ANNIHILATION (Holo) | Paris 2023,0.48
7200,Sticker | Bart4k (Gold) | Paris 2023,0.78
7202,Sticker | bLitz (Glitter) | Paris 2023,0.01
7203,Sticker | bLitz (Holo) | Paris 2023,0.63
7207,Sticker | sk0R (Holo) | Paris 2023,1.0
7210,Sticker | Techno4K (Glitter) | Paris 2023,0.01
7214,"Sticker | apEX (Glitter, Champion) | Paris 2023",0.02
7215,"Sticker | apEX (Holo, Champion) | Paris 2023",0.34
7216,"Sticker | apEX (Gold, Champion) | Paris 2023",1.8
7220,"Sticker | dupreeh (Gold, Champion) | Paris 2023",1.39
7222,"Sticker | Magisk (Glitter, Champion) | Paris 2023",0.01
7223,"Sticker | Magisk (Holo, Champion) | Paris 2023",0.25
7224,"Sticker | Magisk (Gold, Champion) | Paris 2023",1.13
7226,"Sticker | Spinx (Glitter, Champion) | Paris 2023",0.01
7227,"Sticker | Spinx (Holo, Champion) | Paris 2023",0.23
7230,"Sticker | ZywOo (Glitter, Champion) | Paris 2023",0.03
7231,"Sticker | ZywOo (Holo, Champion) | Paris 2023",1.24
7232,"Sticker | ZywOo (Gold, Champion) | Paris 2023",8.46
7233,Sticker | Ouchie (Foil),2.36
7234,Sticker | Lost In Smoke (Foil),0.77
7235,Sticker | Retro Zeus,0.01
7236,Sticker | This Is Fine (Chicken),0.02
7237,Sticker | Please Return To,0.01
7238,Sticker | Peek-A-Boo,0.02
7239,Sticker | AKickflip-47,0.07
7240,Sticker | Easy For Ricksaw,0.01
7241,Sticker | Bum A Smoke,0.02
7242,Sticker | Angry T,0.01
7243,Sticker | Old School (Lenticular),6.95
7244,Sticker | Econometer (Lenticular),2.99
7245,Sticker | Dystopian Gaze (Lenticular),28.75
7246,Sticker | Loving Eyes (Holo),4.5
7247,Sticker | Try Hard (Holo),0.27
7248,Sticker | Lit (Holo),0.5
7249,Sticker | Cedar Creek (Holo),1.78
7250,Sticker | Pushing Smokes (Glitter),0.41
7251,Sticker | Lotus (Glitter),6.11
7252,Sticker | Factory Sealed (Foil),0.91
7253,Sticker | On An Eco (Foil),1.94
7254,Sticker | Natus Vincere | Copenhagen 2024,0.03
7255,Sticker | Natus Vincere (Glitter) | Copenhagen 2024,0.54
7256,Sticker | Natus Vincere (Holo) | Copenhagen 2024,8.27
7257,Sticker | Natus Vincere (Gold) | Copenhagen 2024,6.87
7258,Sticker | Virtus.pro | Copenhagen 2024,0.02
7259,Sticker | Virtus.pro (Glitter) | Copenhagen 2024,0.24
7260,Sticker | Virtus.pro (Holo) | Copenhagen 2024,5.91
7261,Sticker | Virtus.pro (Gold) | Copenhagen 2024,4.03
7262,Sticker | G2 Esports | Copenhagen 2024,0.01
7263,Sticker | G2 Esports (Glitter) | Copenhagen 2024,0.18
7264,Sticker | G2 Esports (Holo) | Copenhagen 2024,3.53
7265,Sticker | G2 Esports (Gold) | Copenhagen 2024,3.51
7266,Sticker | FaZe Clan | Copenhagen 2024,0.05
7267,Sticker | FaZe Clan (Glitter) | Copenhagen 2024,0.7
7268,Sticker | FaZe Clan (Holo) | Copenhagen 2024,6.69
7269,Sticker | FaZe Clan (Gold) | Copenhagen 2024,6.66
7270,Sticker | Team Spirit | Copenhagen 2024,0.04
7271,Sticker | Team Spirit (Glitter) | Copenhagen 2024,0.54
7272,Sticker | Team Spirit (Holo) | Copenhagen 2024,4.52
7273,Sticker | Team Spirit (Gold) | Copenhagen 2024,6.14
7274,Sticker | Vitality | Copenhagen 2024,0.01
7276,Sticker | Vitality (Holo) | Copenhagen 2024,3.36
7277,Sticker | Vitality (Gold) | Copenhagen 2024,4.5
7278,Sticker | MOUZ | Copenhagen 2024,0.03
7279,Sticker | MOUZ (Glitter) | Copenhagen 2024,0.44
7280,Sticker | MOUZ (Holo) | Copenhagen 2024,4.82
7281,Sticker | MOUZ (Gold) | Copenhagen 2024,3.75
7282,Sticker | Complexity Gaming | Copenhagen 2024,0.02
7283,Sticker | Complexity Gaming (Glitter) | Copenhagen 2024,0.33
7284,Sticker | Complexity Gaming (Holo) | Copenhagen 2024,6.56
7285,Sticker | Complexity Gaming (Gold) | Copenhagen 2024,3.69
7286,Sticker | Cloud9 | Copenhagen 2024,0.15
7287,Sticker | Cloud9 (Glitter) | Copenhagen 2024,2.6
7288,Sticker | Cloud9 (Holo) | Copenhagen 2024,18.58
7289,Sticker | Cloud9 (Gold) | Copenhagen 2024,6.01
7290,Sticker | ENCE | Copenhagen 2024,0.01
7291,Sticker | ENCE (Glitter) | Copenhagen 2024,0.1
7292,Sticker | ENCE (Holo) | Copenhagen 2024,13.44
7293,Sticker | ENCE (Gold) | Copenhagen 2024,2.0
7294,Sticker | FURIA | Copenhagen 2024,0.02
7295,Sticker | FURIA (Glitter) | Copenhagen 2024,0.37
7296,Sticker | FURIA (Holo) | Copenhagen 2024,19.73
7297,Sticker | FURIA (Gold) | Copenhagen 2024,11.17
7298,Sticker | Heroic | Copenhagen 2024,0.01
7299,Sticker | Heroic (Glitter) | Copenhagen 2024,0.1
7300,Sticker | Heroic (Holo) | Copenhagen 2024,5.5
7302,Sticker | Eternal Fire | Copenhagen 2024,0.09
7303,Sticker | Eternal Fire (Glitter) | Copenhagen 2024,2.47
7304,Sticker | Eternal Fire (Holo) | Copenhagen 2024,14.14
7305,Sticker | Eternal Fire (Gold) | Copenhagen 2024,11.22
7306,Sticker | Apeks | Copenhagen 2024,0.03
7307,Sticker | Apeks (Glitter) | Copenhagen 2024,0.67
7308,Sticker | Apeks (Holo) | Copenhagen 2024,6.93
7309,Sticker | Apeks (Gold) | Copenhagen 2024,3.06
7310,Sticker | GamerLegion | Copenhagen 2024,0.02
7311,Sticker | GamerLegion (Glitter) | Copenhagen 2024,0.31
7312,Sticker | GamerLegion (Holo) | Copenhagen 2024,18.41
7314,Sticker | SAW | Copenhagen 2024,0.24
7315,Sticker | SAW (Glitter) | Copenhagen 2024,1.11
7316,Sticker | SAW (Holo) | Copenhagen 2024,10.57
7317,Sticker | SAW (Gold) | Copenhagen 2024,10.77
7318,Sticker | paiN Gaming | Copenhagen 2024,0.02
7319,Sticker | paiN Gaming (Glitter) | Copenhagen 2024,0.12
7320,Sticker | paiN Gaming (Holo) | Copenhagen 2024,3.52
7321,Sticker | paiN Gaming (Gold) | Copenhagen 2024,2.97
7322,Sticker | Imperial Esports | Copenhagen 2024,0.02
7323,Sticker | Imperial Esports (Glitter) | Copenhagen 2024,0.6
7324,Sticker | Imperial Esports (Holo) | Copenhagen 2024,4.18
7325,Sticker | Imperial Esports (Gold) | Copenhagen 2024,2.09
7326,Sticker | The MongolZ | Copenhagen 2024,0.01
7327,Sticker | The MongolZ (Glitter) | Copenhagen 2024,0.07
7328,Sticker | The MongolZ (Holo) | Copenhagen 2024,2.58
7329,Sticker | The MongolZ (Gold) | Copenhagen 2024,2.37
7332,Sticker | AMKAL ESPORTS (Holo) | Copenhagen 2024,27.24
7333,Sticker | AMKAL ESPORTS (Gold) | Copenhagen 2024,4.72
7334,Sticker | ECSTATIC | Copenhagen 2024,0.01
7335,Sticker | ECSTATIC (Glitter) | Copenhagen 2024,0.43
7336,Sticker | ECSTATIC (Holo) | Copenhagen 2024,6.73
7337,Sticker | ECSTATIC (Gold) | Copenhagen 2024,3.49
7338,Sticker | KOI | Copenhagen 2024,0.03
7339,Sticker | KOI (Glitter) | Copenhagen 2024,1.07
7340,Sticker | KOI (Holo) | Copenhagen 2024,29.41
7341,Sticker | KOI (Gold) | Copenhagen 2024,4.35
7343,Sticker | Legacy (Glitter) | Copenhagen 2024,0.2
7344,Sticker | Legacy (Holo) | Copenhagen 2024,5.86
7345,Sticker | Legacy (Gold) | Copenhagen 2024,3.22
7346,Sticker | Lynn Vision | Copenhagen 2024,0.08
7347,Sticker | Lynn Vision (Glitter) | Copenhagen 2024,0.79
7348,Sticker | Lynn Vision (Holo) | Copenhagen 2024,8.61
7349,Sticker | Lynn Vision (Gold) | Copenhagen 2024,21.58
7350,Sticker | PGL | Copenhagen 2024,0.01
7351,Sticker | PGL (Glitter) | Copenhagen 2024,0.04
7352,Sticker | PGL (Holo) | Copenhagen 2024,2.58
7353,Sticker | PGL (Gold) | Copenhagen 2024,1.22
7384,Sticker | Aleksib (Glitter) | Copenhagen 2024,0.06
7387,Sticker | b1t | Copenhagen 2024,0.01
7390,Sticker | b1t (Gold) | Copenhagen 2024,3.16
7391,Sticker | iM | Copenhagen 2024,0.01
7393,Sticker | iM (Holo) | Copenhagen 2024,1.3
7395,Sticker | w0nderful | Copenhagen 2024,0.01
7399,Sticker | fame | Copenhagen 2024,0.01
7400,Sticker | fame (Glitter) | Copenhagen 2024,0.03
7406,Sticker | FL1T (Gold) | Copenhagen 2024,1.21
7412,Sticker | mir (Glitter) | Copenhagen 2024,0.04
7414,Sticker | mir (Gold) | Copenhagen 2024,1.36
7418,Sticker | n0rb3r7 (Gold) | Copenhagen 2024,1.17
7424,Sticker | huNter- (Glitter) | Copenhagen 2024,0.05
7425,Sticker | huNter- (Holo) | Copenhagen 2024,1.08
7426,Sticker | huNter- (Gold) | Copenhagen 2024,5.21
7427,Sticker | m0NESY | Copenhagen 2024,0.04
7428,Sticker | m0NESY (Glitter) | Copenhagen 2024,0.92
7429,Sticker | m0NESY (Holo) | Copenhagen 2024,6.36
7430,Sticker | m0NESY (Gold) | Copenhagen 2024,30.41
7433,Sticker | nexa (Holo) | Copenhagen 2024,0.67
7435,Sticker | NiKo | Copenhagen 2024,0.02
7436,Sticker | NiKo (Glitter) | Copenhagen 2024,1.21
7437,Sticker | NiKo (Holo) | Copenhagen 2024,6.86
7441,Sticker | broky (Holo) | Copenhagen 2024,0.99
7443,Sticker | frozen | Copenhagen 2024,0.01
7445,Sticker | frozen (Holo) | Copenhagen 2024,1.66
7446,Sticker | frozen (Gold) | Copenhagen 2024,7.39
7447,Sticker | karrigan | Copenhagen 2024,0.01
7448,Sticker | karrigan (Glitter) | Copenhagen 2024,0.12
7449,Sticker | karrigan (Holo) | Copenhagen 2024,1.55
7450,Sticker | karrigan (Gold) | Copenhagen 2024,8.49
7451,Sticker | rain | Copenhagen 2024,0.01
7452,Sticker | rain (Glitter) | Copenhagen 2024,0.19
7453,Sticker | rain (Holo) | Copenhagen 2024,2.25
7454,Sticker | rain (Gold) | Copenhagen 2024,8.67
7455,Sticker | ropz | Copenhagen 2024,0.02
7456,Sticker | ropz (Glitter) | Copenhagen 2024,0.56
7457,Sticker | ropz (Holo) | Copenhagen 2024,4.9
7459,Sticker | chopper | Copenhagen 2024,0.01
7461,Sticker | chopper (Holo) | Copenhagen 2024,0.73
7463,Sticker | donk | Copenhagen 2024,0.24
7464,Sticker | donk (Glitter) | Copenhagen 2024,2.46
7465,Sticker | donk (Holo) | Copenhagen 2024,15.87
7466,Sticker | donk (Gold) | Copenhagen 2024,84.75
7469,Sticker | magixx (Holo) | Copenhagen 2024,1.39
7472,Sticker | sh1ro (Glitter) | Copenhagen 2024,0.11
7473,Sticker | sh1ro (Holo) | Copenhagen 2024,1.34
7476,Sticker | zont1x (Glitter) | Copenhagen 2024,0.11
7477,Sticker | zont1x (Holo) | Copenhagen 2024,1.17
7480,Sticker | apEX (Glitter) | Copenhagen 2024,0.03
7482,Sticker | apEX (Gold) | Copenhagen 2024,3.51
7485,Sticker | FlameZ (Holo) | Copenhagen 2024,0.85
7486,Sticker | FlameZ (Gold) | Copenhagen 2024,3.4
7490,Sticker | mezii (Gold) | Copenhagen 2024,2.17
7492,Sticker | Spinx (Glitter) | Copenhagen 2024,0.01
7494,Sticker | Spinx (Gold) | Copenhagen 2024,1.5
7496,Sticker | ZywOo (Glitter) | Copenhagen 2024,0.22
7502,Sticker | Brollan (Gold) | Copenhagen 2024,1.57
7504,Sticker | Jimpphat (Glitter) | Copenhagen 2024,0.05
7505,Sticker | Jimpphat (Holo) | Copenhagen 2024,0.6
7510,Sticker | siuhy (Gold) | Copenhagen 2024,1.64
7513,Sticker | torzsi (Holo) | Copenhagen 2024,0.77
7516,Sticker | xertioN (Glitter) | Copenhagen 2024,0.03
7518,Sticker | xertioN (Gold) | Copenhagen 2024,1.54
7521,Sticker | hallzerk (Holo) | Copenhagen 2024,0.7
7522,Sticker | hallzerk (Gold) | Copenhagen 2024,1.18
7524,Sticker | EliGE (Glitter) | Copenhagen 2024,0.05
7525,Sticker | EliGE (Holo) | Copenhagen 2024,1.13
7529,Sticker | floppy (Holo) | Copenhagen 2024,0.71
7532,Sticker | Grim (Glitter) | Copenhagen 2024,0.05
7534,Sticker | Grim (Gold) | Copenhagen 2024,1.35
7537,Sticker | JT (Holo) | Copenhagen 2024,0.83
7540,Sticker | Ax1Le (Glitter) | Copenhagen 2024,0.52
7541,Sticker | Ax1Le (Holo) | Copenhagen 2024,2.98
7543,Sticker | Boombl4 | Copenhagen 2024,0.03
7544,Sticker | Boombl4 (Glitter) | Copenhagen 2024,0.64
7545,Sticker | Boombl4 (Holo) | Copenhagen 2024,2.65
7547,Sticker | electronic | Copenhagen 2024,0.09
7548,Sticker | electronic (Glitter) | Copenhagen 2024,0.82
7549,Sticker | electronic (Holo) | Copenhagen 2024,4.69
7553,Sticker | Hobbit (Holo) | Copenhagen 2024,2.88
7555,Sticker | Perfecto | Copenhagen 2024,0.06
7556,Sticker | Perfecto (Glitter) | Copenhagen 2024,0.7
7557,Sticker | Perfecto (Holo) | Copenhagen 2024,3.71
7558,Sticker | Perfecto (Gold) | Copenhagen 2024,5.01
7582,Sticker | arT (Gold) | Copenhagen 2024,6.11
7587,Sticker | FalleN | Copenhagen 2024,0.18
7588,Sticker | FalleN (Glitter) | Copenhagen 2024,1.02
7591,Sticker | KSCERATO | Copenhagen 2024,0.01
7604,Sticker | NertZ (Glitter) | Copenhagen 2024,0.11
7605,Sticker | NertZ (Holo) | Copenhagen 2024,0.9
7612,Sticker | sjuush (Glitter) | Copenhagen 2024,0.11
7623,Sticker | MAJ3R | Copenhagen 2024,0.01
7629,Sticker | Wicadia (Holo) | Copenhagen 2024,1.4
7635,Sticker | XANTARES | Copenhagen 2024,0.22
7636,Sticker | XANTARES (Glitter) | Copenhagen 2024,0.46
7673,Sticker | Snax (Holo) | Copenhagen 2024,2.68
7677,Sticker | volt (Holo) | Copenhagen 2024,1.57
7680,Sticker | arrozdoce (Glitter) | Copenhagen 2024,0.32
7681,Sticker | arrozdoce (Holo) | Copenhagen 2024,1.8
7685,Sticker | ewjerkz (Holo) | Copenhagen 2024,1.81
7686,Sticker | ewjerkz (Gold) | Copenhagen 2024,7.04
7689,Sticker | MUTiRiS (Holo) | Copenhagen 2024,2.46
7693,Sticker | roman (Holo) | Copenhagen 2024,2.38
7697,Sticker | story (Holo) | Copenhagen 2024,2.36
7699,Sticker | biguzera | Copenhagen 2024,0.01
7701,Sticker | biguzera (Holo) | Copenhagen 2024,0.41
7708,Sticker | lux (Glitter) | Copenhagen 2024,0.01
7716,Sticker | NQZ (Glitter) | Copenhagen 2024,0.05
7719,Sticker | decenty | Copenhagen 2024,0.01
7722,Sticker | decenty (Gold) | Copenhagen 2024,1.31
7726,Sticker | felps (Gold) | Copenhagen 2024,1.33
7729,Sticker | HEN1 (Holo) | Copenhagen 2024,0.68
7730,Sticker | HEN1 (Gold) | Copenhagen 2024,1.49
7734,Sticker | noway (Gold) | Copenhagen 2024,1.55
7738,Sticker | VINI (Gold) | Copenhagen 2024,1.69
7740,Sticker | 910 (Glitter) | Copenhagen 2024,0.03
7741,Sticker | 910 (Holo) | Copenhagen 2024,1.56
7742,Sticker | 910 (Gold) | Copenhagen 2024,4.7
7749,Sticker | mzinho (Holo) | Copenhagen 2024,0.41
7750,Sticker | mzinho (Gold) | Copenhagen 2024,1.56
7751,Sticker | Senzu | Copenhagen 2024,0.01
7754,Sticker | Senzu (Gold) | Copenhagen 2024,4.4
7758,Sticker | Techno4K (Gold) | Copenhagen 2024,1.71
7799,Sticker | adamS | Copenhagen 2024,0.02
7800,Sticker | adamS (Glitter) | Copenhagen 2024,0.24
7801,Sticker | adamS (Holo) | Copenhagen 2024,3.14
7803,Sticker | dav1g | Copenhagen 2024,0.01
7804,Sticker | dav1g (Glitter) | Copenhagen 2024,0.2
7805,Sticker | dav1g (Holo) | Copenhagen 2024,2.43
7807,Sticker | JUST | Copenhagen 2024,0.02
7808,Sticker | JUST (Glitter) | Copenhagen 2024,0.26
7809,Sticker | JUST (Holo) | Copenhagen 2024,2.37
7811,Sticker | mopoz | Copenhagen 2024,0.01
7812,Sticker | mopoz (Glitter) | Copenhagen 2024,0.18
7813,Sticker | mopoz (Holo) | Copenhagen 2024,1.59
7815,Sticker | stadodo | Copenhagen 2024,0.01
7816,Sticker | stadodo (Glitter) | Copenhagen 2024,0.18
7817,Sticker | stadodo (Holo) | Copenhagen 2024,1.78
7820,Sticker | b4rtiN (Glitter) | Copenhagen 2024,0.02
7825,Sticker | coldzera (Holo) | Copenhagen 2024,0.7
7830,Sticker | dumau (Gold) | Copenhagen 2024,2.37
7838,Sticker | NEKiZ (Gold) | Copenhagen 2024,1.12
7839,Sticker | EmiliaQAQ | Copenhagen 2024,0.01
7841,Sticker | EmiliaQAQ (Holo) | Copenhagen 2024,2.48
7843,Sticker | Jee | Copenhagen 2024,0.01
7845,Sticker | Jee (Holo) | Copenhagen 2024,3.9
7849,Sticker | Starry (Holo) | Copenhagen 2024,2.06
7853,Sticker | westmelon (Holo) | Copenhagen 2024,1.93
7855,Sticker | z4KR | Copenhagen 2024,0.15
7859,Sticker | jL (Champion) | Copenhagen 2024,0.01
7861,"Sticker | jL (Holo, Champion) | Copenhagen 2024",0.68
7862,"Sticker | jL (Gold, Champion) | Copenhagen 2024",2.71
7864,"Sticker | Aleksib (Glitter, Champion) | Copenhagen 2024",0.04
7865,"Sticker | Aleksib (Holo, Champion) | Copenhagen 2024",0.7
7866,"Sticker | Aleksib (Gold, Champion) | Copenhagen 2024",3.3
7867,Sticker | b1t (Champion) | Copenhagen 2024,0.01
7868,"Sticker | b1t (Glitter, Champion) | Copenhagen 2024",0.03
7869,"Sticker | b1t (Holo, Champion) | Copenhagen 2024",0.76
7870,"Sticker | b1t (Gold, Champion) | Copenhagen 2024",2.61
7872,"Sticker | iM (Glitter, Champion) | Copenhagen 2024",0.03
7873,"Sticker | iM (Holo, Champion) | Copenhagen 2024",0.88
7874,"Sticker | iM (Gold, Champion) | Copenhagen 2024",1.74
7877,"Sticker | w0nderful (Holo, Champion) | Copenhagen 2024",0.71
7878,"Sticker | w0nderful (Gold, Champion) | Copenhagen 2024",2.09
7879,Sticker | Lefty (T),0.02
7880,Sticker | Red Shades (Foil),2.34
7881,Sticker | Mustachio (Foil),0.88
7882,Sticker | Bolt Strike,0.15
7883,Sticker | Bolt Charge,0.32
7884,Sticker | Bolt Energy,0.06
7885,Sticker | High Heat,0.83
7886,Sticker | Hot Rod Heat,0.08
7887,Sticker | Scorch Loop (Reverse),0.11
7888,Sticker | Winding Scorch,0.2
7891,Sticker | Scorch Loop,0.15
7892,Sticker | Boom Detonation,0.02
7893,Sticker | Boom Epicenter,0.02
7894,Sticker | Boom Blast,0.02
7895,Sticker | Boom Trail,0.08
7896,Sticker | Rainbow Route (Holo),1.61
7897,Sticker | Boom Detonation (Glitter),0.15
7898,Sticker | Boom Epicenter (Glitter),0.1
7899,Sticker | Boom Blast (Glitter),0.12
7900,Sticker | Boom Trail (Glitter),0.28
7901,Sticker | Bolt Strike (Foil),2.16
7902,Sticker | Bolt Charge (Foil),3.76
7903,Sticker | Bolt Energy (Foil),1.36
7904,Sticker | Winding Scorch (Foil),4.12
7905,Sticker | Flex,0.76
7906,Sticker | Clown Nose,0.29
7907,Sticker | Clown Wig,0.14
7910,Sticker | XD,0.07
7911,Sticker | Ribbon Tie,0.49
7912,Sticker | Taste Bud,0.18
7913,Sticker | Kawaii Eyes (Glitter),0.99
7914,Sticker | From The Deep (Glitter),0.48
7915,Sticker | Say Cheese (Holo),0.74
7916,Sticker | Taste Buddy (Holo),5.64
7917,Sticker | Gold Teef (Foil),1.41
7918,Sticker | Side Eyes (Lenticular),6.65
7919,Sticker | Googly Eye (Lenticular),16.29
7921,Sticker | Hypnoteyes (Holo),1.25
7922,Sticker | Hydro Geyser,0.04
7923,Sticker | Hydro Stream,0.09
7924,Sticker | Hydro Wave,0.17
7925,Sticker | Ruby Stream (Lenticular),6.25
7926,Sticker | Ruby Wave (Lenticular),11.92
7927,Sticker | Strike A Pose,0.07
7928,Sticker | G2 Esports | Shanghai 2024,0.01
7929,Sticker | G2 Esports (Glitter) | Shanghai 2024,0.09
7930,Sticker | G2 Esports (Holo) | Shanghai 2024,2.79
7932,Sticker | Natus Vincere | Shanghai 2024,0.01
7933,Sticker | Natus Vincere (Glitter) | Shanghai 2024,0.19
7934,Sticker | Natus Vincere (Holo) | Shanghai 2024,2.57
7935,Sticker | Natus Vincere (Gold) | Shanghai 2024,3.07
7937,Sticker | Vitality (Glitter) | Shanghai 2024,0.08
7938,Sticker | Vitality (Holo) | Shanghai 2024,2.73
7940,Sticker | Team Spirit | Shanghai 2024,0.01
7941,Sticker | Team Spirit (Glitter) | Shanghai 2024,0.27
7942,Sticker | Team Spirit (Holo) | Shanghai 2024,7.07
7943,Sticker | Team Spirit (Gold) | Shanghai 2024,6.01
7944,Sticker | MOUZ | Shanghai 2024,0.01
7945,Sticker | MOUZ (Glitter) | Shanghai 2024,0.42
7946,Sticker | MOUZ (Holo) | Shanghai 2024,16.23
