base_skin,weapon,skin,wear,float,pattern,stattrak,price,phase,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.010118786800648788,386,0,175.87248499403233,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.005710948358632547,872,0,309.2309732014979,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.0057110460818625116,873,0,338.80162503577776,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.0062213722027643255,878,0,358.6281962158711,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.008605904332574884,876,0,303.34635400095425,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.005655894467395423,879,0,354.34771805231384,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.03758573609298645,589,1,193.34715587478718,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.035314056530906864,586,1,176.47979334862075,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.035821426015026345,593,1,190.84929436839238,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.03505199806634683,586,1,195.3592243151616,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.03473958290232278,593,1,174.3803650277112,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.00636121108330263,718,1,195.24531906083467,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.00991599315090469,717,1,202.6713272247763,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.008611745732953924,718,1,214.12301318418412,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.009688978984860949,726,1,196.73509561899434,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.008056166038084383,725,1,207.14370337800594,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.0012306439459999255,933,1,617.4614882957475,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.0025181776757567786,933,1,577.7589773335677,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.001197896636733858,929,1,554.7606540893573,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.00019340956307812717,927,1,566.8666297186777,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.0011143184288186152,934,1,591.1651587923049,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.02460115809417822,610,1,225.6522304482883,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.02144619572274104,614,1,220.3705162363105,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.025011702886489195,613,1,224.036368304153,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.022150810139348057,610,1,186.5722420657385,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.025365514798422348,612,1,222.12333118624355,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.02534857519771302,384,1,176.57372305687284,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.024651828671442274,378,1,187.87930210612862,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.026045070507114496,376,1,174.56375579990888,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.02747034053840952,384,1,181.33265219543512,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.027328961178409446,375,1,184.0950652225276,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.007762349634334359,873,1,311.5087217556594,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.008871040192338527,877,1,319.66623989074014,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.00850367794462767,868,1,307.26466172260143,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.008347923728754269,868,1,331.9180004759101,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.006890159408231004,873,1,293.29192844619,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.01506092699712782,78,1,170.28532677217888,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.016398859362616838,80,1,183.82862694586984,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.01591657692157348,78,1,179.26562005697576,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.014894051122375785,82,1,172.26728775504944,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.01619593000736843,85,1,167.99484167167273,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.04917721487332506,650,1,240.27341939270707,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.04892214406892885,648,1,242.12571891316338,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.04643670484258653,651,1,243.47307324658337,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.045767332924492275,653,1,228.54586017930174,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.04938184833047595,644,1,236.3585249319708,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.009172772279409392,663,1,284.97512723581366,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.006727152511131366,669,1,239.6575213084879,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.007877810288071926,672,1,245.82225759240487,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.007135912168901231,671,1,273.070309931067,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.009447200904527898,669,1,284.33349007311534,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.014570901990005356,232,1,749.3271837089279,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.012155589125628526,239,1,828.6778839186945,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.013936840352092097,232,1,838.7334103331154,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.011910007173276978,236,1,724.6998749920213,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.015563021325445585,235,1,750.8171702540643,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.03210123562776452,254,1,414.96924431696243,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.03404043262099012,252,1,397.5229127020176,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.033570221304667296,255,1,429.25939096094163,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.033118426621519044,257,1,406.4083282699583,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.033632304916618554,253,1,404.07966545113726,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.05804537168325873,439,1,487.9766331226835,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.05594970102760429,447,1,427.0532857413549,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.05670931062532507,442,1,485.7375203484952,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.057947556552407284,446,1,485.32965352599655,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.05795396777001486,445,1,456.53678656342913,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.068404797435649,811,0,177.7069976210436,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.07180261287362,813,0,190.2894748327801,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.07116956041434107,812,0,170.71307810379616,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.07147200772555426,816,0,187.43867801197132,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.07138902108261437,810,0,180.00250666201813,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.06966743914750945,749,0,204.15722583202,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.06939592643534266,756,0,172.99984112257314,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.07071534976648108,747,0,176.15546701072375,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.06953982283475081,753,0,173.26999615796896,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.06989151670281216,754,0,188.29555566201626,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.06992443247214951,625,0,189.42914726221161,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.06906333472765672,617,0,218.653844863307,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.06909679946926978,626,0,202.9480255344653,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.07213165797153719,617,0,183.57295840123336,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.0716863113665978,627,0,210.86631284489218,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.07917571822805376,574,1,244.67071952896424,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.07844781685198898,580,1,223.71349788309618,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.0807977328064866,577,1,232.49032279439595,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.0805991941871809,578,1,246.38361675652135,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Minimal Wear,0.07913629323047841,572,1,217.69722063671438,Phase 4,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ StatTrak™ Gut Knife | Doppler (Minimal Wear)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.027724930749675955,102,0,518.4210965649594,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.025684200782070198,101,0,458.0560168584461,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.028197326923431486,101,0,544.8737676901804,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.028428434928448452,98,0,460.8176275215983,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.02638971502452732,101,0,463.950888457684,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.02871202099337486,97,0,486.72224509527234,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.028238435660357566,105,0,520.5528862373582,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.027100176566676914,95,0,473.45407474700903,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.010112267078591636,304,0,513.4073154395495,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.011357298160384346,307,0,528.3693266181178,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.01235697351876781,305,0,480.5242362129766,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.01328524977724526,302,0,542.8547319032402,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.010902491974117126,299,0,537.1653885998898,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.011450891075479185,298,0,480.4654359142475,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.012399227142619259,306,0,472.2752288826605,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.009761585452017668,304,0,536.009792245405,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.011456655846381055,41,0,505.04170926999194,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.011512052566064716,40,0,468.27050179614815,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.008702538244378442,36,0,496.6737355378141,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.009234161039683206,36,0,557.2302888359391,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.008942074449226308,39,0,517.3922741466893,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.010221939123266298,36,0,543.0744880212111,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.01129038384857475,37,0,462.1218436455923,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.008796199801838288,41,0,517.4538999925705,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.006741644445144447,959,0,1020.192562393643,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.005172967227728634,957,0,920.6516470601517,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.006524347027111312,950,0,1048.1520228327302,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
★ Gut Knife | Doppler,Gut Knife,Doppler,Factory New,0.006302859964037927,959,0,1064.9463135349642,Ruby,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,★ Gut Knife | Doppler (Factory New)
