weapon,skin,wear,float,pattern,stattrak,price,phase,fade_seed,fade_percentage,fade_rank,fade_type,stickers_count,stickers_total_value,stickers_avg_value,stickers_max_value,stickers_total_over_price,slot0_name,slot0_price,slot1_name,slot1_price,slot2_name,slot2_price,slot3_name,slot3_price,market_hash_name
M4A1-S,Fade,Factory New,0.0143753448945988,218,0,613.69,,218,91.44326,404,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0039706930123722,218,0,582.91,,218,91.44326,404,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0301967281848192,80,0,972.65,,80,99.94479,3,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0036491560749709,670,0,637.5,,670,98.000565,102,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0166155695915222,792,0,486.82,,792,89.43882,509,fade,5,9.38,1.876,6.11,0.0192679018939238,Sticker | Lotus (Glitter),6.11,Sticker | High Heat,0.83,Sticker | High Heat,0.83,Sticker | High Heat,0.83,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.011465226652088854,792,0,476.66,,792,89.43882,509,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.020280736744698456,792,0,464.64,,792,89.43882,509,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0114652266520888,792,0,476.66,,792,89.43882,509,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0202807367446984,792,0,464.64,,792,89.43882,509,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0068281213752925,911,0,799.0,,911,89.91335,478,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0267537999898195,41,0,554.71,,41,97.040016,150,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0322711430490016,915,0,595.64,,915,98.8901,46,fade,1,1.0,1.0,1.0,0.0016788664293868,Sticker | Rare Atom (Glitter) | Shanghai 2024,1.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.02888585789009893,915,0,620.23,,915,98.8901,46,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.02324252884594076,915,0,592.31,,915,98.8901,46,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0288858578900989,915,0,620.23,,915,98.8901,46,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0232425288459407,915,0,592.31,,915,98.8901,46,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0381067134439945,241,0,541.97,,241,96.816925,155,fade,3,0.24,0.08,0.08,0.0004428289388711,Sticker | v$m (Glitter) | Paris 2023,0.08,Sticker | v$m (Glitter) | Paris 2023,0.08,Sticker | v$m (Glitter) | Paris 2023,0.08,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.042337874275930054,241,0,522.79,,241,96.816925,155,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.02905419384410414,241,0,522.13,,241,96.816925,155,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.04233787427593,241,0,522.79,,241,96.816925,155,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0290541938441041,241,0,522.13,,241,96.816925,155,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0270700566470623,731,0,595.0,,731,98.74005,55,fade,4,22.56,5.64,5.64,0.0379159663865546,Sticker | Taste Buddy (Holo),5.64,Sticker | Taste Buddy (Holo),5.64,Sticker | Taste Buddy (Holo),5.64,Sticker | Taste Buddy (Holo),5.64,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.03544652051767596,731,0,545.13,,731,98.74005,55,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.020836496143289338,731,0,546.39,,731,98.74005,55,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0354465205176759,731,0,545.13,,731,98.74005,55,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0208364961432893,731,0,546.39,,731,98.74005,55,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0436807051301002,274,0,485.73,,274,86.86566,603,fade,1,0.01,0.01,0.01,2.058756922570152e-05,Sticker | ENCE | Copenhagen 2024,0.01,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.03589329448134427,274,0,491.56,,274,86.86566,603,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.03851348330488192,274,0,489.08,,274,86.86566,603,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0358932944813442,274,0,491.56,,274,86.86566,603,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0385134833048819,274,0,489.08,,274,86.86566,603,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0335470996797084,716,0,699.0,,716,94.59965,247,fade,1,0.79,0.79,0.79,0.0011301859799713,Sticker | Drug War Veteran,0.79,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.03535100733503092,716,0,722.61,,716,94.59965,247,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.023641927537945875,716,0,722.88,,716,94.59965,247,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0353510073350309,716,0,722.61,,716,94.59965,247,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0236419275379458,716,0,722.88,,716,94.59965,247,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0209616441279649,648,0,575.0,,648,98.114105,94,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0197867136448621,643,0,502.17,,643,91.84824,378,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0023646827321499,198,0,1157.04,,198,96.73139,164,fade,5,94.28,18.856,70.49,0.0814837862130954,Sticker | Ruby Wave (Lenticular),11.92,Sticker | Titan | Cologne 2015,70.49,Sticker | Health (Gold),11.81,Sticker | ropz | Austin 2025,0.05,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0047470644606893795,198,0,1033.78,,198,96.73139,164,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.00782343049485558,198,0,1107.9,,198,96.73139,164,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0047470644606893,198,0,1033.78,,198,96.73139,164,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0078234304948555,198,0,1107.9,,198,96.73139,164,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0278222579509019,843,0,520.0,,843,92.95009,325,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0260166022926569,572,0,596.47,,572,91.16169,411,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.010677739046514,11,0,525.1,,11,80.37402,952,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0610872358083725,852,0,478.09,,852,87.86195,567,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0286337230354547,168,0,658.86,,168,97.18483,143,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0068703955039381,1,0,567.04,,1,88.32783,548,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0312610194087028,919,0,550.0,,919,95.74128,196,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0086375409737229,617,0,605.0,,617,94.861435,234,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0102195674553513,352,0,679.27,,352,99.1204,31,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0003288355073891,305,0,821.13,,305,80.985985,911,fade,4,432.32,108.08,108.08,0.5264939778110652,Sticker | Flammable (Foil),108.08,Sticker | Flammable (Foil),108.08,Sticker | Flammable (Foil),108.08,Sticker | Flammable (Foil),108.08,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0,305,0,560.45,,305,80.985985,911,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0,305,0,543.48,,305,80.985985,911,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0,305,0,560.45,,305,80.985985,911,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0,305,0,543.48,,305,80.985985,911,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0591295659542083,28,0,505.23,,28,86.98011,600,fade,3,0.99,0.33,0.33,0.0019595035924232,"Sticker | donk (Glitter, Champion) | Shanghai 2024",0.33,"Sticker | donk (Glitter, Champion) | Shanghai 2024",0.33,"Sticker | donk (Glitter, Champion) | Shanghai 2024",0.33,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.06882255662656117,28,0,497.26,,28,86.98011,600,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.06539275287061055,28,0,495.08,,28,86.98011,600,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0688225566265611,28,0,497.26,,28,86.98011,600,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0653927528706105,28,0,495.08,,28,86.98011,600,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0076038837432861,792,0,800.0,,792,89.43882,509,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0145513797178864,282,0,601.45,,282,80.50976,938,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.009673579595983,968,0,590.0,,968,94.07958,276,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0064321169629693,391,0,634.95,,391,98.16715,89,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0079013183712959,718,0,511.97,,718,89.10559,522,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0158647410571575,563,0,569.6,,563,97.277435,142,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0038422944489866,9,0,550.0,,9,83.860916,783,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.00717439269647,99,0,673.02,,99,97.45953,131,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0525490716099739,64,0,554.7,,64,97.033226,151,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0208411458879709,0,0,539.99,,0,88.32783,548,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0081808818504214,565,0,770.0,,565,99.22252,26,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0319435708224773,952,0,100000.0,,952,97.92743,105,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0353925451636314,243,0,546.3,,243,94.35709,257,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0385181307792663,735,0,611.83,,735,97.43385,133,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0100621664896607,279,0,1956.98,,279,99.96162,2,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0113771809265017,278,0,619.97,,278,98.47475,76,fade,4,2.66,0.665,0.78,0.0042905301869445,Sticker | Froggles (Holo),0.78,Sticker | Froggles (Holo),0.78,Sticker | Froggles (Holo),0.78,Sticker | Get Clucked,0.32,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.01736145137133152,278,0,623.54,,278,98.47475,76,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.005704294831009729,278,0,612.01,,278,98.47475,76,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0173614513713315,278,0,623.54,,278,98.47475,76,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0057042948310097,278,0,612.01,,278,98.47475,76,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0099474852904677,968,0,734.42,,968,94.07958,276,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0313058234751224,112,0,2255.52,,112,99.063736,33,fade,4,2681.08,670.27,670.27,1.1886748953678088,Sticker | Team Dignitas (Holo) | DreamHack 2014,670.27,Sticker | Team Dignitas (Holo) | DreamHack 2014,670.27,Sticker | Team Dignitas (Holo) | DreamHack 2014,670.27,Sticker | Team Dignitas (Holo) | DreamHack 2014,670.27,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.027658536162393638,112,0,987.06,,112,99.063736,33,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.021902518877116355,112,0,1014.72,,112,99.063736,33,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0276585361623936,112,0,987.06,,112,99.063736,33,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0219025188771163,112,0,1014.72,,112,99.063736,33,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0142555814236402,423,0,492.16,,423,82.74439,825,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0221124421805143,410,0,580.0,,410,98.4038,77,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0280593428760767,84,0,560.0,,84,92.94563,327,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0257385987788438,702,0,578.86,,702,98.09811,96,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0149851581081748,30,0,520.0,,30,80.81571,923,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0025272453203797,118,0,615.0,,118,93.039795,320,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0159193109720945,371,0,516.97,,371,90.21651,460,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0553180836141109,39,0,498.86,,39,84.71739,750,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0137046789750456,368,0,908.78,,368,98.214,84,fade,5,78.8,15.76,15.76,0.086709654701908,Sticker | Copenhagen Flames (Holo) | Stockholm 2021,15.76,Sticker | Copenhagen Flames (Holo) | Stockholm 2021,15.76,Sticker | Copenhagen Flames (Holo) | Stockholm 2021,15.76,Sticker | Copenhagen Flames (Holo) | Stockholm 2021,15.76,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0040853619313953315,368,0,808.29,,368,98.214,84,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.018208345392062973,368,0,853.67,,368,98.214,84,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0040853619313953,368,0,808.29,,368,98.214,84,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0182083453920629,368,0,853.67,,368,98.214,84,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0215277429670095,711,0,502.51,,711,92.3488,356,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0149608254432678,260,0,518.69,,260,92.35336,355,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0308960694819688,879,0,922.1,,879,90.367676,457,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0332289338111877,864,0,1200.0,,864,95.048744,225,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0338919721543788,702,0,1200.0,,702,98.09811,96,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0358839370310306,690,0,819.13,,690,98.483185,73,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0223426613956689,375,0,633.59,,375,80.03919,996,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0471590645611286,819,0,572.83,,819,97.48617,128,fade,5,8.05,1.61,1.61,0.0140530349318296,Sticker | Fluxo (Holo) | Paris 2023,1.61,Sticker | Fluxo (Holo) | Paris 2023,1.61,Sticker | Fluxo (Holo) | Paris 2023,1.61,Sticker | Fluxo (Holo) | Paris 2023,1.61,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.05193067229027626,819,0,554.56,,819,97.48617,128,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.054959453703482514,819,0,570.19,,819,97.48617,128,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0519306722902762,819,0,554.56,,819,97.48617,128,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0549594537034825,819,0,570.19,,819,97.48617,128,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0067857168614864,257,0,633.96,,257,89.80955,482,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0208507683128118,146,0,529.54,,146,87.48349,580,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0472647473216056,292,0,775.0,,292,99.166595,27,fade,1,333.79,333.79,333.79,0.4306967741935484,Sticker | iBUYPOWER (Holo) | Cologne 2014,333.79,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.03978527415653813,292,0,522.39,,292,99.166595,27,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.05112665586019963,292,0,523.98,,292,99.166595,27,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0397852741565381,292,0,522.39,,292,99.166595,27,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0511266558601996,292,0,523.98,,292,99.166595,27,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0079278238117694,95,0,750.0,,95,94.64101,245,fade,5,3.12,0.624,1.26,0.00416,Sticker | Hydro Wave,0.17,Sticker | Flex,0.76,Sticker | Flex,0.76,Sticker | Hydro Wave,0.17,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.008073677843410267,95,0,783.62,,95,94.64101,245,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0,95,0,710.79,,95,94.64101,245,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0080736778434102,95,0,783.62,,95,94.64101,245,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0,95,0,710.79,,95,94.64101,245,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0260863527655601,957,0,680.3,,957,99.37984,22,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0270185600966215,182,0,484.93,,182,80.04665,995,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
M4A1-S,Fade,Factory New,0.0079786842688918,406,0,923.82,,406,93.681076,294,fade,0,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,M4A1-S | Fade (Factory New)
